"student_id","date","program","location","score_reading","score_writing","score_mathNoCalc","score_mathCalc"
907720,2023-10-01,"skills","center",702,49,367,729
907732,2023-08-15,"intake","center",532,50,304,692
907732,2023-10-01,"skills","center",530,50,307,700
907733,2023-08-15,"intake","center",633,49,638,258
907733,2023-09-28,"skills","center",637,50,658,267
907735,2023-08-15,"intake","center",731,59,459,761
907735,2023-09-28,"skills","center",739,61,477,780
907736,2023-08-15,"intake","center",518,39,672,690
907736,2023-10-02,"skills","center",521,41,697,711
907740,2023-08-15,"intake","center",482,66,625,381
907740,2023-10-05,"skills","center",509,70,659,402
907741,2023-08-15,"intake","center",642,64,378,699
907741,2023-10-01,"skills","center",656,66,393,724
907753,2023-08-15,"intake","center",703,73,674,333
907753,2023-09-28,"skills","center",713,76,702,348
907762,2023-08-15,"intake","center",571,47,487,529
907762,2023-09-26,"skills","center",583,49,538,590
907776,2023-08-15,"intake","center",545,52,350,695
907776,2023-09-29,"skills","center",554,53,365,719
907792,2023-08-15,"intake","center",354,26,627,522
907792,2023-09-30,"skills","center",358,27,678,574
907797,2023-08-15,"intake","center",724,45,381,271
907797,2023-09-26,"skills","center",733,46,394,281
907802,2023-08-15,"intake","center",678,62,665,252
907802,2023-09-29,"skills","center",670,63,690,258
907816,2023-08-15,"intake","center",688,64,334,416
907816,2023-09-25,"skills","center",688,66,341,426
907820,2023-08-15,"intake","center",690,70,410,403
907820,2023-09-27,"skills","center",723,74,437,431
907828,2023-08-15,"intake","center",668,43,359,374
907828,2023-10-03,"skills","center",699,45,384,403
907851,2023-08-15,"intake","center",589,50,390,475
907851,2023-10-05,"skills","center",584,51,396,483
907852,2023-08-15,"intake","center",574,39,561,439
907852,2023-10-02,"skills","center",611,41,605,467
907860,2023-08-15,"intake","center",607,53,408,575
907860,2023-09-30,"skills","center",610,53,418,575
907869,2023-08-15,"intake","center",501,62,621,551
907869,2023-10-01,"skills","center",526,65,664,589
907875,2023-08-15,"intake","center",435,87,305,307
907875,2023-09-24,"skills","center",452,91,328,323
907876,2023-08-15,"intake","center",522,31,430,393
907876,2023-10-02,"skills","center",519,31,439,397
907878,2023-08-15,"intake","center",665,52,363,558
907878,2023-09-28,"skills","center",667,52,362,564
907879,2023-08-15,"intake","center",669,39,456,562
907879,2023-10-03,"skills","center",669,41,475,576
907891,2023-08-15,"intake","center",687,62,468,471
907891,2023-10-04,"skills","center",690,63,474,477
907892,2023-08-15,"intake","center",570,67,518,726
907892,2023-09-30,"skills","center",583,71,556,776
907895,2023-08-15,"intake","center",563,51,585,591
907895,2023-10-06,"skills","center",590,54,625,636
907900,2023-08-15,"intake","center",554,27,694,730
907900,2023-10-01,"skills","center",587,29,743,769
907906,2023-08-15,"intake","center",575,72,441,474
907906,2023-09-30,"skills","center",578,73,452,491
907907,2023-08-15,"intake","center",623,37,225,721
907907,2023-09-28,"skills","center",638,38,229,744
907908,2023-08-15,"intake","center",573,68,432,486
907908,2023-10-01,"skills","center",589,70,468,524
907918,2023-08-15,"intake","center",488,43,417,586
907918,2023-10-04,"skills","center",494,44,430,600
907921,2023-08-15,"intake","center",405,32,562,504
907921,2023-10-04,"skills","center",411,33,620,551
907922,2023-08-15,"intake","center",591,47,392,647
907922,2023-10-04,"skills","center",597,47,393,656
907923,2023-08-15,"intake","center",584,57,597,712
907923,2023-09-30,"skills","center",616,61,633,752
907942,2023-08-15,"intake","center",756,36,705,618
907942,2023-10-01,"skills","center",782,38,762,681
907944,2023-08-15,"intake","center",509,38,782,568
907944,2023-10-04,"skills","center",506,39,789,591
907948,2023-08-15,"intake","center",591,44,417,769
907949,2023-08-15,"intake","center",608,73,627,431
907949,2023-10-02,"skills","center",639,77,661,447
907952,2023-08-15,"intake","center",458,52,583,275
907952,2023-10-03,"skills","center",468,55,650,302
907956,2023-08-15,"intake","center",684,58,451,587
907956,2023-10-04,"skills","center",694,60,460,607
907966,2023-08-15,"intake","center",637,72,615,316
907966,2023-09-29,"skills","center",638,73,632,326
907967,2023-08-15,"intake","center",667,46,657,574
907967,2023-09-26,"skills","center",662,46,662,573
907969,2023-08-15,"intake","center",732,54,292,538
907969,2023-09-29,"skills","center",747,55,303,555
907975,2023-08-15,"intake","center",526,75,450,505
907975,2023-09-27,"skills","center",519,75,463,515
907979,2023-08-15,"intake","center",540,76,514,195
907979,2023-10-06,"skills","center",539,79,528,197
907988,2023-08-15,"intake","center",505,50,378,472
907988,2023-09-27,"skills","center",506,50,400,481
907992,2023-08-15,"intake","center",621,34,352,563
907992,2023-09-28,"skills","center",616,35,364,573
908001,2023-08-15,"intake","center",658,66,340,480
908001,2023-09-26,"skills","center",656,66,349,487
908003,2023-08-15,"intake","center",653,32,394,670
908003,2023-09-28,"skills","center",650,32,400,677
908005,2023-08-15,"intake","center",507,38,304,606
908005,2023-10-01,"skills","center",512,38,318,624
908006,2023-08-15,"intake","center",495,45,351,503
908006,2023-09-29,"skills","center",504,47,387,555
908017,2023-08-15,"intake","center",616,22,377,761
908027,2023-08-15,"intake","center",701,36,275,447
908027,2023-09-30,"skills","center",739,38,295,478
908029,2023-08-15,"intake","center",639,57,314,690
908029,2023-09-29,"skills","center",646,58,331,721
908052,2023-08-15,"intake","center",532,56,452,333
908052,2023-10-05,"skills","center",534,56,460,342
908055,2023-08-15,"intake","center",627,30,353,652
908055,2023-10-05,"skills","center",650,30,386,724
908076,2023-08-15,"intake","center",552,53,368,638
908076,2023-10-01,"skills","center",553,54,376,647
908078,2023-08-15,"intake","center",518,45,345,614
908078,2023-10-02,"skills","center",529,46,360,635
908079,2023-08-15,"intake","center",587,72,440,359
908079,2023-09-28,"skills","center",597,75,451,375
908080,2023-08-15,"intake","center",628,70,437,485
908080,2023-10-01,"skills","center",649,71,491,533
908082,2023-08-15,"intake","center",590,54,652,440
908082,2023-10-01,"skills","center",589,53,674,445
908087,2023-08-15,"intake","center",482,44,694,448
908087,2023-09-28,"skills","center",502,46,764,491
908092,2023-08-15,"intake","center",370,62,349,491
908092,2023-10-02,"skills","center",376,64,386,523
908107,2023-08-15,"intake","center",550,60,280,563
908107,2023-09-29,"skills","center",579,62,296,597
908109,2023-08-15,"intake","center",677,63,490,339
908109,2023-10-01,"skills","center",700,64,501,349
908111,2023-08-15,"intake","center",764,50,359,618
908111,2023-10-04,"skills","center",795,53,384,660
908117,2023-08-15,"intake","center",627,56,231,605
908117,2023-10-01,"skills","center",631,56,239,619
908120,2023-08-15,"intake","center",625,51,342,577
908120,2023-09-29,"skills","center",635,53,379,627
908125,2023-08-15,"intake","center",597,41,387,675
908125,2023-10-02,"skills","center",601,41,410,695
908127,2023-08-15,"intake","center",328,46,391,465
908127,2023-10-02,"skills","center",340,49,423,499
908132,2023-08-15,"intake","center",693,75,272,509
908132,2023-09-30,"skills","center",714,76,286,526
908133,2023-08-15,"intake","center",413,58,377,413
908133,2023-10-08,"skills","center",418,59,384,422
908136,2023-08-15,"intake","center",732,44,506,420
908136,2023-09-29,"skills","center",744,45,518,425
908137,2023-08-15,"intake","center",793,51,234,572
908137,2023-09-27,"skills","center",796,52,236,585
908152,2023-08-15,"intake","center",673,76,358,498
908152,2023-09-30,"skills","center",682,79,373,516
908165,2023-08-15,"intake","center",768,30,662,445
908165,2023-09-30,"skills","center",795,31,694,468
908170,2023-08-15,"intake","center",672,25,373,637
908170,2023-09-27,"skills","center",663,26,387,655
908176,2023-08-15,"intake","center",458,59,299,564
908176,2023-10-03,"skills","center",473,61,321,598
908177,2023-08-15,"intake","center",721,64,380,640
908177,2023-10-01,"skills","center",723,67,393,661
908185,2023-08-15,"intake","center",455,38,575,277
908185,2023-10-03,"skills","center",471,40,626,301
908187,2023-08-15,"intake","center",658,57,667,654
908187,2023-10-05,"skills","center",657,58,686,681
908203,2023-08-15,"intake","center",668,67,381,504
908203,2023-09-26,"skills","center",671,69,389,512
908206,2023-08-15,"intake","center",565,57,360,723
908206,2023-10-01,"skills","center",570,57,370,745
908207,2023-08-15,"intake","center",687,35,439,704
908207,2023-09-29,"skills","center",688,35,452,713
908210,2023-08-15,"intake","center",651,80,618,564
908210,2023-10-03,"skills","center",671,82,628,584
908221,2023-08-15,"intake","center",584,73,388,624
908221,2023-10-01,"skills","center",592,76,436,685
908223,2023-08-15,"intake","center",493,43,549,469
908223,2023-09-27,"skills","center",502,46,609,516
908226,2023-08-15,"intake","center",565,51,484,533
908226,2023-10-04,"skills","center",580,51,506,553
908230,2023-08-15,"intake","center",576,62,560,554
908230,2023-09-29,"skills","center",580,63,602,603
908231,2023-08-15,"intake","center",712,37,653,499
908231,2023-10-03,"skills","center",741,38,701,525
908238,2023-08-15,"intake","center",608,53,413,589
908238,2023-09-29,"skills","center",615,54,451,651
908246,2023-08-15,"intake","center",658,54,648,716
908246,2023-09-27,"skills","center",641,55,666,728
908248,2023-08-15,"intake","center",628,55,679,643
908248,2023-10-02,"skills","center",654,58,719,684
908249,2023-08-15,"intake","center",686,54,691,529
908249,2023-09-30,"skills","center",726,56,741,560
908256,2023-08-15,"intake","center",421,62,617,575
908256,2023-09-27,"skills","center",426,63,653,594
908262,2023-08-15,"intake","center",677,52,271,336
908262,2023-10-05,"skills","center",689,53,297,372
908274,2023-08-15,"intake","center",563,22,330,377
908274,2023-09-30,"skills","center",569,23,365,415
908287,2023-08-15,"intake","center",788,11,481,613
908289,2023-08-15,"intake","center",504,62,377,494
908289,2023-09-30,"skills","center",501,60,385,492
908294,2023-08-15,"intake","center",688,48,529,645
908294,2023-10-01,"skills","center",696,49,549,666
908304,2023-08-15,"intake","center",506,51,547,464
908304,2023-09-30,"skills","center",511,53,597,510
908306,2023-08-15,"intake","center",640,46,194,689
908306,2023-10-03,"skills","center",668,48,205,728
908327,2023-08-15,"intake","center",519,39,436,631
908327,2023-09-30,"skills","center",526,40,451,659
908353,2023-08-15,"intake","center",529,31,390,362
908353,2023-10-03,"skills","center",525,31,397,369
908356,2023-08-15,"intake","center",528,44,648,567
908356,2023-10-04,"skills","center",537,46,679,579
908361,2023-08-15,"intake","center",612,58,712,705
908361,2023-10-02,"skills","center",614,58,732,735
908362,2023-08-15,"intake","center",478,56,680,497
908362,2023-09-30,"skills","center",478,56,704,494
908370,2023-08-15,"intake","center",601,22,634,546
908370,2023-10-08,"skills","center",637,23,689,577
908375,2023-08-15,"intake","center",711,55,527,429
908375,2023-10-04,"skills","center",742,57,571,471
908384,2023-08-15,"intake","center",454,42,437,533
908384,2023-10-04,"skills","center",459,44,480,584
908387,2023-08-15,"intake","center",416,59,602,336
908387,2023-09-30,"skills","center",434,62,656,362
908391,2023-08-15,"intake","center",479,54,340,362
908391,2023-10-04,"skills","center",494,57,360,387
908394,2023-08-15,"intake","center",561,46,256,493
908394,2023-09-26,"skills","center",570,48,283,545
908402,2023-08-15,"intake","center",568,39,352,602
908402,2023-09-26,"skills","center",576,41,384,665
908408,2023-08-15,"intake","center",726,62,329,394
908408,2023-10-03,"skills","center",759,65,348,418
908418,2023-08-15,"intake","center",351,50,504,474
908418,2023-10-03,"skills","center",362,52,530,499
908425,2023-08-15,"intake","center",734,39,410,436
908425,2023-10-01,"skills","center",777,42,439,473
908435,2023-08-15,"intake","center",696,64,377,570
908435,2023-10-06,"skills","center",731,68,398,604
908440,2023-08-15,"intake","center",683,67,454,540
908440,2023-09-26,"skills","center",683,68,471,548
908444,2023-08-15,"intake","center",626,28,417,512
908444,2023-10-03,"skills","center",623,28,424,510
908453,2023-08-15,"intake","center",598,24,248,635
908453,2023-10-01,"skills","center",592,24,253,657
908455,2023-08-15,"intake","center",715,51,620,642
908455,2023-09-26,"skills","center",713,50,625,651
908460,2023-08-15,"intake","center",787,46,678,716
908460,2023-09-30,"skills","center",791,48,700,732
908464,2023-08-15,"intake","center",483,48,501,503
908464,2023-09-26,"skills","center",503,51,533,536
908465,2023-08-15,"intake","center",598,45,534,606
908465,2023-10-01,"skills","center",617,47,588,668
908477,2023-08-15,"intake","center",584,65,443,560
908477,2023-09-26,"skills","center",625,67,471,595
908480,2023-08-15,"intake","center",606,56,337,460
908480,2023-10-01,"skills","center",614,57,341,475
908487,2023-08-15,"intake","center",635,46,353,384
908487,2023-10-01,"skills","center",644,48,370,399
908503,2023-08-15,"intake","center",799,72,726,280
908505,2023-08-15,"intake","center",563,42,639,584
908505,2023-09-29,"skills","center",573,44,648,607
908506,2023-08-15,"intake","center",625,34,447,646
908506,2023-09-29,"skills","center",652,36,484,696
908508,2023-08-15,"intake","center",516,41,614,595
908508,2023-09-26,"skills","center",529,42,673,646
908515,2023-08-15,"intake","center",437,33,616,662
908515,2023-10-02,"skills","center",444,34,672,716
908521,2023-08-15,"intake","center",550,55,393,643
908521,2023-10-01,"skills","center",576,59,413,682
908530,2023-08-15,"intake","center",634,32,256,569
908530,2023-09-28,"skills","center",642,33,285,625
908536,2023-08-15,"intake","center",498,38,714,793
908536,2023-09-29,"skills","center",507,38,719,795
908539,2023-08-15,"intake","center",452,29,430,630
908539,2023-09-29,"skills","center",460,30,471,686
908546,2023-08-15,"intake","center",619,52,631,742
908546,2023-09-30,"skills","center",649,55,671,794
908558,2023-08-15,"intake","center",615,39,379,561
908558,2023-10-08,"skills","center",617,38,377,570
908559,2023-08-15,"intake","center",486,46,599,654
908559,2023-10-02,"skills","center",498,48,664,710
908563,2023-08-15,"intake","center",498,49,475,719
908563,2023-09-28,"skills","center",520,51,503,747
908564,2023-08-15,"intake","center",704,64,405,544
908564,2023-09-28,"skills","center",719,65,416,561
908575,2023-08-15,"intake","center",486,55,641,602
908575,2023-09-28,"skills","center",505,57,687,635
908577,2023-08-15,"intake","center",608,51,608,452
908577,2023-10-02,"skills","center",626,52,659,488
